"","locality_id","longitude","latitude","OBJECTID","PASITES_ID","NAME","TYPE","SUBTYPE","STATUS","SOURCE","IUCN","OC_NO","ACRES","HECTARES","OC_DATE","DATE_EST","OC_NAME","NOTES","GlobalID","Shape_STAr","Shape_STLe","coords.x1","coords.x2","optional"
"117","L464086",-114.0165907,50.9002978,"234",1019,"Fish Creek","PP",NA,"OC","41","II","OC 598/2003",3356.92715729,1358.5002226,"2003/12/17","1975/06/10","Fish Creek Provincial Park",NA,"{A99A5796-CB4C-419C-AF94-FAD02010AB86}",13585002.2222,59944.4090404,-114.0165907,50.9002978,TRUE
"118","L2130827",-114.8225784,55.4237532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.8225784,55.4237532,TRUE
"119","L451823",-113.3306694,50.9810197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.3306694,50.9810197,TRUE
"120","L6202259",-113.7814454,50.571323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7814454,50.571323,TRUE
"121","L452820",-113.3974242,51.1595112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.3974242,51.1595112,TRUE
"122","L351682",-111.97699,54.83378,"236",1048,"Sir Winston Churchill","PP",NA,"OC","41","II","OC 117/2010",1636.30131704,662.18764938,"2010/04/15","1952/09/29","Sir Winston Churchill Provincial Park","Originally designated as Big Island Provincial Park in 1952.  Re-designated as Sir Winston Churchill Provincial Park in 1965.","{7A0D28FA-28EF-4E3D-96BB-38D39B0A6133}",6621876.4895,43506.2017124,-111.97699,54.83378,TRUE
"123","L3670796",-114.8468122,50.7980895,"82",10222,"Little Elbow","PRA",NA,"OC","41","NR","OC 389/97",531.33886165,215.02520847,"1997/08/27","1987/04/30","Little Elbow Provincial Recreation Area","Originally designated as Ford Creek PRA, by OC 366/82.","{39108D52-39A3-4378-9358-61E54039D97F}",2150252.08496,7855.99965053,-114.8468122,50.7980895,TRUE
"124","L371909",-113.6537361,49.7056101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6537361,49.7056101,TRUE
"125","L449812",-113.8152695,51.0420415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.8152695,51.0420415,TRUE
"126","L2987054",-114.0461969,49.0172699,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-114.0461969,49.0172699,TRUE
"127","L739135",-112.830074,49.6498169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.830074,49.6498169,TRUE
"128","L2246573",-110.7816364,50.0507503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.7816364,50.0507503,TRUE
"129","L739137",-113.9668465,49.0284142,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.9668465,49.0284142,TRUE
"130","L1484159",-111.9750166,49.8282387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9750166,49.8282387,TRUE
"131","L388503",-110.7574654,54.2608126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.7574654,54.2608126,TRUE
"132","L255433",-115.6372833,51.2782396,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.6372833,51.2782396,TRUE
"133","L809952",-110.1799536,54.471933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.1799536,54.471933,TRUE
"134","L3510522",-113.6510539,53.616231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6510539,53.616231,TRUE
"135","L374122",-117.5850499,53.3879164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.5850499,53.3879164,TRUE
"136","L542688",-118.7275314,55.1555317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.7275314,55.1555317,TRUE
"137","L864682",-110.1398277,49.045576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.1398277,49.045576,TRUE
"138","L2584738",-114.021015,50.9100249,"234",1019,"Fish Creek","PP",NA,"OC","41","II","OC 598/2003",3356.92715729,1358.5002226,"2003/12/17","1975/06/10","Fish Creek Provincial Park",NA,"{A99A5796-CB4C-419C-AF94-FAD02010AB86}",13585002.2222,59944.4090404,-114.021015,50.9100249,TRUE
"139","L356247",-113.5398133,51.2570774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5398133,51.2570774,TRUE
"140","L2437629",-113.8806295,50.9504122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.8806295,50.9504122,TRUE
"141","L1409960",-114.0875513,51.0739338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0875513,51.0739338,TRUE
"142","L2451734",-113.6912656,51.0353897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6912656,51.0353897,TRUE
"143","L265769",-113.7878267,53.4131868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7878267,53.4131868,TRUE
"144","L739140",-112.885306,49.6352914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.885306,49.6352914,TRUE
"145","L1802691",-114.2772531,51.0129689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.2772531,51.0129689,TRUE
"146","L1462784",-113.8568103,49.0975809,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.8568103,49.0975809,TRUE
"147","L1850586",-112.5273264,53.3805798,"328",87,"Beaverhill","NA","Conservation","OC","41","II","OC 416/98-8",794.56941188,321.55083275,"1998/10/07","1987/06/03","Beaverhill Natural Area",NA,"{A7A4A53F-28B1-4674-9A89-C2D5C7669707}",3215508.32544,20698.1622665,-112.5273264,53.3805798,TRUE
"148","L351687",-111.911062,50.44625,"387",1026,"Kinbrook Island","PP",NA,"OC","41","II","OC 342/95",1303.21627063,527.39291345,"1995/04/27","1951/11/14","Kinbrook Island Provincial Park",NA,"{CBB19306-7AE9-4B9D-ABC6-C87B59F12F70}",5273929.13599,53883.2461841,-111.911062,50.44625,TRUE
"149","L1146986",-113.7179804,50.5652486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7179804,50.5652486,TRUE
"150","L772295",-113.052063,53.4144432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.052063,53.4144432,TRUE
"151","L793611",-110.222826,54.5612636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.222826,54.5612636,TRUE
"152","L604150",-113.6597443,50.9979843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6597443,50.9979843,TRUE
"153","L346002",-114.12205,51.1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.12205,51.1162,TRUE
"154","L624014",-115.051918,52.4570554,"376",1012,"Crimson Lake","PP",NA,"OC","41","NRSS","OC 763/89",7895.38035458,3195.14706952,"1989/12/21","1955/09/19","Crimson Lake Provincial Park","IUCN Category II. Not Reported due to existing subsurface mineral commitments with surface access.","{E54E3961-5F12-4D3C-BA60-FCEBEBC66189}",31951470.6953,57739.7412851,-115.051918,52.4570554,TRUE
"155","L989454",-113.8471985,49.1348622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.8471985,49.1348622,TRUE
"156","L1795580",-114.7965172,51.050422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7965172,51.050422,TRUE
"157","L635369",-118.8062382,55.1222691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.8062382,55.1222691,TRUE
"158","L1356880",-113.9931804,50.9210768,"234",1019,"Fish Creek","PP",NA,"OC","41","II","OC 598/2003",3356.92715729,1358.5002226,"2003/12/17","1975/06/10","Fish Creek Provincial Park",NA,"{A99A5796-CB4C-419C-AF94-FAD02010AB86}",13585002.2222,59944.4090404,-113.9931804,50.9210768,TRUE
"159","L864468",-112.5541162,49.528941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5541162,49.528941,TRUE
"160","L1292766",-115.1393795,50.9439896,"457",10195,"Evan-Thomas","PRA",NA,"OC","41","NR","OC 482/2004",5995.45246702,2426.27353213,"2004/10/08","1982/03/24","Evan-Thomas Provincial Recreation Area",NA,"{89A222C1-A48E-4F97-B67F-8BDC0CCE2543}",24262735.3247,43265.6711379,-115.1393795,50.9439896,TRUE
"161","L3187356",-114.1252805,51.0599413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1252805,51.0599413,TRUE
"162","L430045",-115.0829887,51.0776454,"463",1005,"Bow Valley","PP",NA,"OC","41","II","OC 424/2002",8020.86321792,3245.92818266,"2002/09/04","1959/07/27","Bow Valley Provincial Park","Includes all or part of the following former Provincial Recreation Areas:  Bow River, Gap Lake, Grotto Mountain, Lac Des Arcs, Three Sisters, Old Camp, all first established 1982.","{06265F70-FF67-4C6B-AACD-4541FC98A6A6}",32459281.8293,98277.5099576,-115.0829887,51.0776454,TRUE
"163","L864663",-111.1462355,49.415273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.1462355,49.415273,TRUE
"164","L760014",-113.4088191,50.1371524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4088191,50.1371524,TRUE
"165","L1501691",-118.1259875,52.8341256,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.1259875,52.8341256,TRUE
"166","L1801384",-114.02692,49.1308275,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-114.02692,49.1308275,TRUE
"167","L2150274",-111.8614197,53.8711538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8614197,53.8711538,TRUE
"168","L2095406",-113.5861874,53.4978495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5861874,53.4978495,TRUE
"169","L4455344",-114.5401955,51.329539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5401955,51.329539,TRUE
"170","L382140",-113.9895487,51.2853531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9895487,51.2853531,TRUE
"171","L346168",-111.9159973,59.9997425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9159973,59.9997425,TRUE
"172","L449808",-113.9411616,51.0360374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9411616,51.0360374,TRUE
"173","L356532",-113.7738957,50.3455588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7738957,50.3455588,TRUE
"174","L365659",-115.3815079,51.1266907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.3815079,51.1266907,TRUE
"175","L3850381",-115.2050561,51.0668712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.2050561,51.0668712,TRUE
"176","L4064271",-114.029181,49.1293831,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-114.029181,49.1293831,TRUE
"177","L442152",-116.498251,51.7167131,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.498251,51.7167131,TRUE
"178","L739138",-113.8488722,49.110512,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.8488722,49.110512,TRUE
"179","L785676",-111.9458771,50.4124558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9458771,50.4124558,TRUE
"180","L3072967",-117.6387906,52.7165129,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.6387906,52.7165129,TRUE
"181","L2082982",-113.6168075,53.5830794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6168075,53.5830794,TRUE
"182","L1836444",-114.5409675,54.3620818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5409675,54.3620818,TRUE
"183","L470565",-113.9082952,49.0520628,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.9082952,49.0520628,TRUE
"184","L365657",-115.1617384,51.0595771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.1617384,51.0595771,TRUE
"185","L1547965",-112.1980946,51.3691699,"48",1030,"Little Fish Lake","PP",NA,"OC","41","NR","OC 570/79",167.97260569,67.97610181,"1979/06/19","1957/03/22","Little Fish Lake Provincial Park",NA,"{05345D38-78C7-4ED0-8B07-9F46B6C9B5B5}",679761.018799,8400.56702353,-112.1980946,51.3691699,TRUE
"186","L299451",-114.4325753,50.8204703,"54",1007,"Brown-Lowery","PP",NA,"OC","41","II","OC 635/92",683.71222918,276.68852257,"1992/10/29","1985/12/05","Brown-Lowery Provincial Park","Originally designated as a Natural Area in 1970.  Designated as Brown-Lowery Provincial Recreation Area in 1985.  Incorporated into Brown-Lowery Provincial Park in 1992.","{2B127606-226C-4610-AE05-8EEAE841F8B1}",2766885.22559,6935.40285504,-114.4325753,50.8204703,TRUE
"187","L519679",-119.1233826,55.2215821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.1233826,55.2215821,TRUE
"188","L672891",-119.1044998,55.0625429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.1044998,55.0625429,TRUE
"189","L989311",-113.0129845,51.8358608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.0129845,51.8358608,TRUE
"190","L629608",-113.1540298,53.3130316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.1540298,53.3130316,TRUE
"191","L1182024",-116.8324542,55.6368747,"430",1063,"Winagami Lake","PP",NA,"OC","41","II","OC 432/2000",16137.21922481,6530.50092596,"2000/11/15","1956/11/13","Winagami Lake Provincial Park",NA,"{52B2FB23-5B97-445E-A509-D330309459F7}",65305009.2749,97772.0994631,-116.8324542,55.6368747,TRUE
"192","L1462730",-113.8400877,49.1108448,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.8400877,49.1108448,TRUE
"193","L1466232",-112.0704314,49.7149733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0704314,49.7149733,TRUE
"194","L1550553",-114.1212401,50.9856366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1212401,50.9856366,TRUE
"195","L4585790",-117.1426678,53.5609086,"413",1109,"Obed Lake","PP",NA,"OC","41","II","OC 502/2000",9843.26813999,3983.42928897,"2000/12/20","2000/12/20","Obed Lake Provincial Park","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996 as Obed Lake Provincial Recreation Area.  Incorporated into Obed Lake Provincial Park in 2000.","{8866E593-A8B8-4358-80E7-BE7C92A6DA12}",39834292.8884,31534.7451146,-117.1426678,53.5609086,TRUE
"196","L2334781",-116.6218472,51.8429899,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.6218472,51.8429899,TRUE
"197","L2465725",-114.1322717,51.0765837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1322717,51.0765837,TRUE
"198","L803361",-117.1169808,52.1898095,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-117.1169808,52.1898095,TRUE
"199","L1483681",-116.242413,51.4062717,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.242413,51.4062717,TRUE
"200","L1864061",-118.0911238,52.92447,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.0911238,52.92447,TRUE
"201","L522722",-118.3161449,55.2276525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.3161449,55.2276525,TRUE
"202","L5901083",-113.916458,49.0515594,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.916458,49.0515594,TRUE
"203","L1507985",-114.1035748,50.9296561,"234",1019,"Fish Creek","PP",NA,"OC","41","II","OC 598/2003",3356.92715729,1358.5002226,"2003/12/17","1975/06/10","Fish Creek Provincial Park",NA,"{A99A5796-CB4C-419C-AF94-FAD02010AB86}",13585002.2222,59944.4090404,-114.1035748,50.9296561,TRUE
"204","L608721",-113.4563255,53.5571868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4563255,53.5571868,TRUE
"205","L868214",-113.6111641,52.3906873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6111641,52.3906873,TRUE
"206","L4737322",-113.9510707,49.0977994,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.9510707,49.0977994,TRUE
"207","L288685",-114.0733731,50.9300618,"234",1019,"Fish Creek","PP",NA,"OC","41","II","OC 598/2003",3356.92715729,1358.5002226,"2003/12/17","1975/06/10","Fish Creek Provincial Park",NA,"{A99A5796-CB4C-419C-AF94-FAD02010AB86}",13585002.2222,59944.4090404,-114.0733731,50.9300618,TRUE
"208","L957432",-118.0209732,52.8218527,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.0209732,52.8218527,TRUE
"209","L710829",-118.7692451,55.3181571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.7692451,55.3181571,TRUE
"210","L4657112",-110.1856895,49.6788427,"378",1014,"Cypress Hills","PP",NA,"OC","41","II","OC 183/86",51316.55295679,20767.07219086,"1986/03/13","1951/04/24","Cypress Hills Provincial Park",NA,"{EFA5522A-DDEF-4D8A-9F55-EB691CFD89A2}",207670721.914,135408.928365,-110.1856895,49.6788427,TRUE
"211","L207055",-113.5900667,53.658656,"25",453,"Riverlot 56","NA","Recreation","OC","41","NR","OC 416/98-7",263.75306062,106.73707673,"1998/10/07","1987/04/09","Riverlot 56 Natural Area",NA,"{50ADDCF8-E789-4DD7-87C9-E2F07D08BDB6}",1067370.76807,6595.3283342,-113.5900667,53.658656,TRUE
"212","L1544665",-116.2439132,51.4162712,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.2439132,51.4162712,TRUE
"213","L3840322",-115.0579986,51.083153,"463",1005,"Bow Valley","PP",NA,"OC","41","II","OC 424/2002",8020.86321792,3245.92818266,"2002/09/04","1959/07/27","Bow Valley Provincial Park","Includes all or part of the following former Provincial Recreation Areas:  Bow River, Gap Lake, Grotto Mountain, Lac Des Arcs, Three Sisters, Old Camp, all first established 1982.","{06265F70-FF67-4C6B-AACD-4541FC98A6A6}",32459281.8293,98277.5099576,-115.0579986,51.083153,TRUE
"214","L3754466",-114.1740847,53.4937325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1740847,53.4937325,TRUE
"215","L1664680",-114.01474,51.0311391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.01474,51.0311391,TRUE
"216","L351692",-117.64117,52.72885,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.64117,52.72885,TRUE
"217","L5626574",-113.4503249,49.7177926,"206",10707,"Oldman River","PRA",NA,"OC","41","NR","OC 390/97",6.10265292,2.46965601,"1997/08/27","1994/01/26","Oldman River Provincial Recreation Area","Former Alberta Transportation Highway Wayside Campsite.  Transferred to Alberta Parks in 1994.","{6736E313-C1E8-4266-991C-1BD8B8FA174E}",24696.5593262,691.507659752,-113.4503249,49.7177926,TRUE
"218","L1",-114.5731638,50.6594867,"454",1118,"Sheep River","PP",NA,"OC","41","II","OC 310/2001",15290.03222232,6187.65650976,"2001/07/24","2001/07/24","Sheep River Provincial Park",NA,"{137CE16E-371C-4BA9-95B9-6CE1E78B5C8A}",61876565.0969,58636.1361622,-114.5731638,50.6594867,TRUE
"219","L5384518",-117.9955268,52.9195047,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.9955268,52.9195047,TRUE
"220","L817614",-113.6896133,53.9020626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6896133,53.9020626,TRUE
"221","L739303",-115.6846619,51.1537242,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.6846619,51.1537242,TRUE
"222","L4954999",-114.6035033,49.6722546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.6035033,49.6722546,TRUE
"223","L519678",-119.1199493,55.2544684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.1199493,55.2544684,TRUE
"224","L457482",-112.5741577,53.3718593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5741577,53.3718593,TRUE
"225","L2453818",-110.7145607,50.0422994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.7145607,50.0422994,TRUE
"226","L3584784",-110.7269955,54.2470909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.7269955,54.2470909,TRUE
"227","L809958",-110.0336552,54.4382526,"342",10670,"French Bay","PRA",NA,"OC","41","NR","OC 390/97",1107.03665832,448.00184105,"1997/08/27","1981/09/16","French Bay Provincial Recreation Area","Former Alberta Transportation Highway Wayside Campsite.  Transferred to Alberta Parks in 1981, as Frenchmans Bay Provincial Recreation Area. Renamed French Bay in 1992.","{E684CB3D-DF9C-45C8-B96F-E8429A1554C4}",4480018.41748,14748.5000681,-110.0336552,54.4382526,TRUE
"228","L710824",-118.7657261,55.3386643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.7657261,55.3386643,TRUE
